N/A,LIC Trigger POST,1739566319.5963845,1739566312,5,N/A
LIC Robot V1.0,Robot POST,1739566319.6171582,1739566320,34,arrive
LIC Robot V1.0,Robot POST,1739566325.6824913,1739566326,34,start_arm
LIC Robot V1.0,Robot POST,1739566341.0247335,1739566341,34,end_arm
LIC Robot V1.0,Robot POST,1739566347.0794637,1739566347,34,depart
LIC Robot V1.0,Robot POST,1739566350.462932,1739566350,35,arrive
N/A,LIC Trigger POST,1739566350.6926513,1739566343,5,N/A
LIC Robot V1.0,Robot POST,1739566356.5069673,1739566356,35,start_arm
N/A,LIC Trigger POST,1739566361.7631822,1739566354,5,N/A
N/A,LIC Trigger POST,1739566368.4910274,1739566361,5,N/A
LIC Robot V1.0,Robot POST,1739566372.7107036,1739566372,35,end_arm
LIC Robot V1.0,Robot POST,1739566378.865835,1739566379,35,depart
N/A,LIC Trigger POST,1739566380.9247313,1739566374,5,N/A
LIC Robot V1.0,Robot POST,1739566381.9433076,1739566382,36,arrive
LIC Robot V1.0,Robot POST,1739566388.1124237,1739566388,36,start_arm
LIC Robot V1.0,Robot POST,1739566403.562485,1739566403,36,end_arm
LIC Robot V1.0,Robot POST,1739566409.607883,1739566410,36,depart
LIC Robot V1.0,Robot POST,1739566412.4483223,1739566412,37,arrive
N/A,LIC Trigger POST,1739566412.8807495,1739566406,5,N/A
LIC Robot V1.0,Robot POST,1739566418.5138996,1739566418,37,start_arm
LIC Robot V1.0,Robot POST,1739566433.8583832,1739566434,37,end_arm
LIC Robot V1.0,Robot POST,1739566439.9165423,1739566440,37,depart
LIC Robot V1.0,Robot POST,1739566442.658376,1739566443,38,arrive
LIC Robot V1.0,Robot POST,1739566448.9012332,1739566449,38,start_arm
LIC Robot V1.0,Robot POST,1739566464.2584164,1739566464,38,end_arm
LIC Robot V1.0,Robot POST,1739566470.3248627,1739566470,38,depart
LIC Robot V1.0,Robot POST,1739566473.291691,1739566473,39,arrive
LIC Robot V1.0,Robot POST,1739566479.6296499,1739566480,39,start_arm
LIC Robot V1.0,Robot POST,1739566495.064541,1739566495,39,end_arm
LIC Robot V1.0,Robot POST,1739566501.1449525,1739566501,39,depart
LIC Robot V1.0,Robot POST,1739566503.8681967,1739566504,40,arrive
LIC Robot V1.0,Robot POST,1739566509.9662633,1739566510,40,start_arm
LIC Robot V1.0,Robot POST,1739566525.2985575,1739566525,40,end_arm
LIC Robot V1.0,Robot POST,1739566531.3418586,1739566531,40,depart
LIC Robot V1.0,Robot POST,1739566534.000675,1739566534,L,arrive
LIC Robot V1.0,Robot POST,1739566549.069318,1739566549,L,depart
LIC Robot V1.0,Robot POST,1739566554.1048229,1739566554,L,arrive
LIC Robot V1.0,Robot POST,1739566569.2114987,1739566569,L,depart
LIC Robot V1.0,Robot POST,1739566572.222714,1739566572,41,arrive
LIC Robot V1.0,Robot POST,1739566578.2776022,1739566578,41,start_arm
LIC Robot V1.0,Robot POST,1739566593.605501,1739566594,41,end_arm
